45;727112;2288,800 
45;706732;2034,300 
45;686004;2071,900 
45;665145;2088,900 
45;646392;1872,100 
45;626050;2037,300 
45;604068;2199,500 
45;582252;2181,600 
45;561404;2080,300 
45;540450;2099,100 
45;520167;2024,400 
45;499948;2024,000 
45;479700;2026,300 
45;461201;1846,300 
45;439950;2125,100 
45;421415;1853,400 
45;400300;2113,600 
45;380250;2007,400 
45;359700;2054,400 
45;338204;2145,700 
45;316900;2132,000 
45;295710;2117,300 
45;276000;1972,200 
45;255145;2084,200 
45;233856;2128,700 
45;212529;2132,700 
45;190550;2202,100 
45;168406;2209,900 
45;148823;1958,300 
45;128300;2054,600 
45;109100;1921,400 
45;88538;2052,500 
45;70002;1853,500 
45;49391;2061,100 
45;28386;2100,300 
45;0;2843,100 