0;0;866,527
1;6205;218,698
3;8503;604,194
1;14668;220,198
3;17308;569,591
1;23655;201,997
4;26242;576,450
1;32531;208,998
4;33994;687,600
1;40239;211,099
3;42755;583,170
1;48993;213,999
3;52599;473,389
1;58794;216,899
3;61286;584,842
1;67582;208,499
4;69027;689,628
1;75280;212,697
3;77783;582,697
1;84082;212,587
3;86516;591,074
1;92758;211,399
3;95299;579,394
1;101607;206,399
4;102972;699,191
1;109412;192,691
4;110848;689,491
1;117183;204,499
4;120011;557,988
1;126342;203,999
4;127853;685,495
1;134172;203,484
4;135744;675,797
1;141992;209,797
4;143559;677,791
1;149772;213,998
3;152334;579,598
1;158662;203,187
4;160062;695,321
1;166344;209,899
4;167890;677,986
1;174129;210,783
4;175903;657,079
1;182269;199,799
4;184007;661,960
1;190272;206,798
4;192020;660,321
1;198366;200,898
4;199890;680,796
1;206174;209,783
4;209334;506,597
1;215803;208,497
4;217456;671,386
1;223738;209,488
4;225252;684,249
1;231595;203,198
4;233101;683,377
1;239448;202,492
4;242455;530,347
1;248697;213,999