0;0;908,291
1;6196;235,098
93;5350;912,406
1;11529;227,199
95;10647;912,955
1;17285;179,299
103;16403;913,076
1;22613;224,098
95;21755;912,338
1;27981;225,699
95;27079;916,830
1;33272;226,499
95;32389;913,354
1;38559;227,198
95;37683;914,698
1;45332;79,599
121;44471;914,088
1;52328;58,600
125;51452;912,705
1;59305;60,300
125;58429;913,830
1;64636;227,798
95;63749;914,179
1;69964;226,099
95;69058;916,592
1;75288;223,498
96;74351;915,912
1;80539;226,398
95;79642;916,929
1;86605;142,699
110;85797;909,060
1;93604;62,200
124;92771;907,420
1;100504;73,100
122;99683;910,534
1;107541;58,700
125;106779;906,357
1;114511;74,800
122;113682;908,024
1;121388;72,500
122;120548;909,235
1;128282;70,799
123;127482;906,672
1;134948;102,599
117;134134;905,860
1;142010;52,199
126;141208;909,461
1;148899;74,999
122;148105;905,564
1;155667;89,099
119;155011;892,495
1;162911;54,199
124;162176;898,123
1;169652;98,891
117;168865;902,703
1;175139;229,598
93;174490;891,424
1;180750;219,199
94;180010;899,438
1;186318;216,284
96;185569;901,951
1;191854;217,798
95;191269;882,438
1;198193;149,399